job_id,job_title,category,course_title,skills
3887909422,d365 finance business analyst,finance,bitcoin visually part i,"ar, c, r"
3887909422,d365 finance business analyst,finance,learn and master the basics of finance,"ar, c, finance, r"
3887909422,d365 finance business analyst,finance,forex learnto trade the improved advanced patterns,"ar, c, r"
3887909422,d365 finance business analyst,finance,mastering the market technical analysis candlestick,"ar, c, ca, r, technical analysis"
3887909422,d365 finance business analyst,finance,an integrated approach to the fundamentals of accounting,"accounting, ap, c, integrated, pp, r"
3887909422,d365 finance business analyst,finance,financial model fundamentals learn the essential skills,"ar, c, cia, r"
3887909422,d365 finance business analyst,finance,working capital management for ca cfa cpa exams,"ap, api, c, ca, capital management, cfa, cpa, fa, management, r, working capital management"
3887909422,d365 finance business analyst,finance,risk analysis capital budgeting for ca cs cfa exams,"ap, api, budgeting, c, ca, capital budgeting, cfa, fa, r, risk analysis"
3887909422,d365 finance business analyst,finance,understand banks financial markets,"ar, c, cia, r"
3887909422,d365 finance business analyst,finance,mba accounting and finance for managers paper ms04 of ignou,"accounting, ap, c, finance, mba, r"
3887909422,d365 finance business analyst,finance,cost accounting marginal costing theory and practice,"accounting, ar, c, cost accounting, heor, r"
3887909422,d365 finance business analyst,finance,learn options on futures for hedging options and stocks,"ar, c, r"
3887909422,d365 finance business analyst,finance,learn about trading options from a real wallstreet trader,"ar, m a, r, trading"
3887909422,d365 finance business analyst,finance,the binary institute introductory course in binary options,"ar, c, r"
3887909422,d365 finance business analyst,finance,learn to raise the funds you need via crowdfunding,"ai, ar, c, r, wd"
3887909422,d365 finance business analyst,finance,option trading how to earn if you can t predict the market,"ar, c, ca, edi, r, trading"
3887909422,d365 finance business analyst,finance,how to start investing made simple and easy,"ar, r"
3887909422,d365 finance business analyst,finance,the actuarial profession basic sciences and principles,"ar, c, r"
3887909422,d365 finance business analyst,finance,investing in stocks avoid stock market loss,"ar, c, r"
3887909422,d365 finance business analyst,finance,adventure capital how to pay off debt,"ap, api, c, ca, r, venture capital"
3887909422,d365 finance business analyst,finance,chart patterns trading demystified,"ar, c, r, trading"
3887909422,d365 finance business analyst,finance,simple things you must know before start forex offer,"ar, r"
3887909422,d365 finance business analyst,finance,leaps options trading system diagonal leaps options spread,"ap, r, trading"
3887909422,d365 finance business analyst,finance,forex trading learn to trade from scratch,"ar, c, r, trading"
3887909422,d365 finance business analyst,finance,get started with penny stocks step by step guide to trading,"ar, c, r, trading"
3887909422,d365 finance business analyst,finance,cpa 101 how to master affiliate marketing in no time,"affiliate marketing, ar, c, cpa, marketing, r"
3887909422,d365 finance business analyst,finance,practical trading on financial futures options markets,"ar, c, ca, cia, r, trading"
3887909422,d365 finance business analyst,finance,the visual learning basic accounting course,"accounting, ar, c, r"
3887909422,d365 finance business analyst,finance,harnessing the power of growth stocks,"ar, c, r"
3887909422,d365 finance business analyst,finance,binary beginners mastery strategy,"ar, r, strategy"
3887909422,d365 finance business analyst,finance,high frequency trading dark pools,"ar, c, r, trading"
3887909422,d365 finance business analyst,finance,master the stock market with practice,"ar, c, r"
3887909422,d365 finance business analyst,finance,surpassing your kickstarter goals,"ar, c, r, rpa"
3887909422,d365 finance business analyst,finance,simple linear regression analysis a complete course,"ar, c, r, regression"
3887909422,d365 finance business analyst,finance,forex learn to trade forex and fx consistently,"ar, c, r"
3887909422,d365 finance business analyst,finance,learn to trade forex from beginner to professional,"ar, r"
3887909422,d365 finance business analyst,finance,introduction to equity markets,"ar, c, equity, r"
3887909422,d365 finance business analyst,finance,algotech hedge fund method for stock market trading,"ar, c, r, trading"
3887909422,d365 finance business analyst,finance,complete claritas investment certificate,"ar, c, ca, r"
3887909422,d365 finance business analyst,finance,accounting standard 3 an analysis,"accounting, ar, c, r"
3887909422,d365 finance business analyst,finance,case studies on credit appraisal for bankers,"ai, ap, c, ca, edi, pp, r"
3887909422,d365 finance business analyst,finance,building a balanced scorecard,"ar, c, ca, lan, r"
3887909422,d365 finance business analyst,finance,forex how traders beat the markest with little experience,"ar, c, r"
3887909422,d365 finance business analyst,finance,capital market road map,"ap, api, ar, c, ca, r"
3887909422,d365 finance business analyst,finance,currencyfair avoid bank charges when converting currencies,"ai, ar, c, fa, r"
3887909422,d365 finance business analyst,finance,the true secret sauce for stock market success,"ar, c, r, sec"
3887909422,d365 finance business analyst,finance,take your career to the next level with mba finance,"ar, c, ca, finance, mba, r"
3887909422,d365 finance business analyst,finance,learn how to trade pump and dumps 5 setups well explained,"ai, ar, r"
3887909422,d365 finance business analyst,finance,"sap crystal reports master detail,cross tab,sub reports","ai, ap, c, r, sap"
3887909422,d365 finance business analyst,finance,learn financial accounting different,"accounting, ar, c, cia, financial accounting, r"
3887909422,d365 finance business analyst,finance,financial modeling build a forward looking financial model,"ar, c, cia, financial modeling, modeling, r"
3887909422,d365 finance business analyst,finance,bitcoin or how i learned to stop worrying and love crypto,"ar, c, r"
3887909422,d365 finance business analyst,finance,forex learn technical analysis,"ar, c, ca, r, technical analysis"
3887909422,d365 finance business analyst,finance,succeed in forex even if you don t know where to start,"ar, c, r"
3887909422,d365 finance business analyst,finance,"binary, forex, stock and bitcoin trading strategy","ar, c, r, strategy, trading"
3887909422,d365 finance business analyst,finance,2 easy steps to investment and avoiding traps,"ap, r"
3887909422,d365 finance business analyst,finance,capital market immersion,"ap, api, ar, c, ca, r"
3887909422,d365 finance business analyst,finance,forex trading rsi indicator a secret weapon,"ap, c, ca, r, sec, trading"
3887909422,d365 finance business analyst,finance,learn the abc s of investing and understanding true financial value,"ar, c, cia, r"
3887909422,d365 finance business analyst,finance,how to invest in russian equity market,"ar, equity, r"
3887909422,d365 finance business analyst,finance,fmt forex market trader certificate,"ar, c, ca, r"
3887909422,d365 finance business analyst,finance,financial market environment investment strategies,"ar, c, cia, investment strategies, r"
3887909422,d365 finance business analyst,finance,trade rsi breakout strategy great risk reward ratio forex,"ar, r, strategy"
3887909422,d365 finance business analyst,finance,advanced technical analysis part1,"ar, c, ca, r, technical analysis"
3887909422,d365 finance business analyst,finance,learn the foundations of stocks and options,"ar, c, r"
3887909422,d365 finance business analyst,finance,forex trading masterclass learn to trade better,"ar, c, r, trading"
